Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,11524,31518
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,11561,12906
National Institute of Technology Arunachal Pradesh,Civil Engineering (4 Years Bachelor of Technology),OBC,M,11598,12495
National Institute of Technology Sikkim,Civil Engineering (4 Years Bachelor of Technology),OBC,M,11605,11947
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering (4 Years Bachelor of Technology),OBC,M,11652,11753
National Institute of Technology Puducherry,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OBC,F,11684,11684
National Institute of Technology Puducherry,Civil Engineering (4 Years Bachelor of Technology),OBC,F,11689,11689
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,11722,13009
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,F,11772,11772
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Mechanical Engineering with specialization in Design andManufacturing (4 Years Bachelor of Technology),OBC,M,11798,13478
Dr. B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering (4 Years Bachelor of Technology),OBC,F,11801,15047
Indian Institute of Information TechnologyManipur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,11893,13598
National Institute of Technology Calicut,Engineering Physics (4 Years Bachelor of Technology),OBC,F,11922,13101
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,11929,13372
National Institute of Technology Calicut,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN,F,11960,14654
Malaviya National Institute of Technology Jaipur,Chemical Engineering (4 Years Bachelor of Technology),OBC,F,12029,13504
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,12048,13059
National Institute of Technology Durgapur,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,12120,14849
National Institute of Technology Durgapur,Chemical Engineering (4 Years Bachelor of Technology),OBC,F,12167,12167
National Institute of Technology Agartala,Production Engineering (4 Years Bachelor of Technology),OBC,M,12193,13524
National Institute of Technology Hamirpur,Electrical Engineering (4 Years Bachelor of Technology),OBC,F,12239,12992
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,12247,19172
Indian Institute of Information Technology Lucknow,Computer Science and Artificial Intelligence (4 Years Bachelor of Technology),OPEN,F,12301,13920
National Institute of Technology Calicut,Chemical Engineering (4 Years Bachelor of Technology),OBC,F,12366,12683
National Institute of Technology Durgapur,Chemistry (5 Years IntegratedMaster of Science),OBC,M,12395,12809
National Institute of Technology Agartala,Biotechnology and Biochemical Engineering (4 Years Bachelor of Technology),OBC,M,12400,12752
Indian Institute of Information Technology Lucknow,Computer Science (4 Years Bachelor of Technology),OPEN,F,12402,13743
National Institute of Technology Jamshedpur,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,12434,14191
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Integrated B. Tech.(IT) andM. Tech (IT) (5 Years Integrated B. Tech. andM. Tech.),OPEN,F,12501,17571
National Institute of Technology Raipur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,12507,13450
National Institute of Technology Raipur,BioMedical Engineering (4 Years Bachelor of Technology),OBC,M,12528,12751
National Institute of Technology Durgapur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,12536,16194
Indian Institute of Information Technology(IIIT) Kottayam,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,12579,12579
National Institute of Technology Calicut,Bio Technology (4 Years Bachelor of Technology),OBC,F,12609,12609
National Institute of Technology Nagaland,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,F,12659,12659
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering (4 Years Bachelor of Technology),OBC,F,12687,13664
National Institute of Technology Durgapur,Civil Engineering (4 Years Bachelor of Technology),OBC,F,12689,15340
National Institute of Technology Nagaland,Civil Engineering (4 Years Bachelor of Technology),OBC,M,12732,12826
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,F,12879,13643
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,12926,12926
National Institute of Technology Patna,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,12935,17871
National Institute of Technology Durgapur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,M,12937,16380
National Institute of Technology Patna,Electrical Engineering (4 Years Bachelor of Technology),OBC,F,13037,13084
National Institute of Technology Nagaland,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,13054,13054
Indian Institute of Information Technology Bhagalpur,Mechatronics Engineering (4 Years Bachelor of Technology),OBC,M,13067,13720
National Institute of Technology Karnataka Surathkal,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OPEN,M,13084,17681
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering (4 Years Bachelor of Technology),OBC,F,13089,13825
Maulana Azad National Institute of Technology Bhopal,Civil Engineering (4 Years Bachelor of Technology),OBC,F,13091,15132
Indian Institute of Information Technology(IIIT) Dharwad,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,13100,26515
National Institute of Technology Raipur,Chemical Engineering (4 Years Bachelor of Technology),OBC,F,13115,14291
National Institute of Technology Puducherry,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,13177,13177
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,13190,23457
National Institute of Technology Karnataka Surathkal,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OBC,F,13224,13224
National Institute of Technology Calicut,Production Engineering (4 Years Bachelor of Technology),OBC,F,13268,13268
National Institute of Technology Delhi,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN,M,13278,15967
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,13280,18938
Malaviya National Institute of Technology Jaipur,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,13286,14372
Maulana Azad National Institute of Technology Bhopal,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,13305,16156
Dr. B R Ambedkar National Institute of Technology Jalandhar,Instrumentation and Control Engineering (4 Years Bachelor of Technology),OBC,F,13333,15432
Dr. B R Ambedkar National Institute of Technology Jalandhar,Information Technology (4 Years Bachelor of Technology),OPEN,F,13363,14793
National Institute of Technology Karnataka Surathkal,Mining Engineering (4 Years Bachelor of Technology),OPEN,M,13399,21427
National Institute of Technology Sikkim,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,13631,14031
Maulana Azad National Institute of Technology Bhopal,Electrical Engineering (4 Years Bachelor of Technology),OPEN,M,13698,15565
National Institute of Technology Calicut,Materials Science and Engineering (4 Years Bachelor of Technology),OBC,F,13699,13699
National Institute of Technology Karnataka Surathkal,Mining Engineering (4 Years Bachelor of Technology),OBC,F,13702,13702
National Institute of Technology Jamshedpur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,M,13708,18027
National Institute of Technology Hamirpur,Mathematics and Computing (4 Years Bachelor of Technology),OPEN,F,13727,20891
National Institute of Technology Agartala,Chemistry (5 Years Bachelor of Science andMaster of Science (Dual Degree)),OBC,M,13757,13978
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,13801,24916
Indian Institute of Information Technology(IIIT) Kottayam,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,13824,32684
National Institute of Technology Kurukshetra,Civil Engineering (4 Years Bachelor of Technology),OBC,F,13896,15510
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,13902,22343
Malaviya National Institute of Technology Jaipur,Civil Engineering (4 Years Bachelor of Technology),OBC,F,13938,14379
National Institute of TechnologyMeghalaya,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OBC,F,13945,13945
Indian Institute of Information Technology Lucknow,Computer Science and Business (4 Years Bachelor of Technology),OPEN,F,13985,17255
National Institute of Technology Raipur,Information Technology (4 Years Bachelor of Technology),OPEN,F,14045,16819
National Institute of Technology Goa,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,14091,14091
National Institute of Technology Goa,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,14115,14115
Indian Institute of Information Technology Tiruchirappalli,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,14155,27734
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,14168,14960
National Institute of Technology Agartala,Physics (5 Years Bachelor of Science andMaster of Science (Dual Degree)),OPEN,M,14231,29363
Dr. B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering (4 Years Bachelor of Technology),OBC,F,14240,15266
National Institute of Technology Goa,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN,M,14251,17611
National Institute of Technology Raipur,Civil Engineering (4 Years Bachelor of Technology),OBC,F,14269,16377
National Institute of Technology Agartala,Electrical Engineering (4 Years Bachelor of Technology),OBC,F,14287,15677
Malaviya National Institute of Technology Jaipur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,F,14425,19469
Dr. B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,14435,15326
National Institute of Technology Hamirpur,Engineering Physics (4 Years Bachelor of Technology),OBC,F,14439,16789
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Information Technology (4 Years Bachelor of Technology),OPEN,M,14486,17763
Maulana Azad National Institute of Technology Bhopal,Mathematics and Data Science (5 Years Bachelor andMaster of Technology (Dual Degree)),OPEN,F,14496,14496
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,14633,30090
National Institute of Technology Raipur,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,14659,15269
National Institute of Technology Jamshedpur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OBC,F,14744,17151
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,14748,19588
Malaviya National Institute of Technology Jaipur,Chemical Engineering (4 Years Bachelor of Technology),OPEN,M,14801,19901
National Institute of Technology Agartala,Electronics and Instrumentation Engineering (4 Years Bachelor of Technology),OBC,F,14853,15057
National Institute of Technology Hamirpur,Chemical Engineering (4 Years Bachelor of Technology),OBC,F,14899,15277
Indian Institute of Information Technology Tiruchirappalli,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,14915,18509
Indian Institute of Information Technology Lucknow,Information Technology (4 Years Bachelor of Technology),OPEN,F,14951,17047
Motilal Nehru National Institute of Technology Allahabad,Bio Technology (4 Years Bachelor of Technology),OBC,F,14964,14964
National Institute of Technology Puducherry,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,14981,18486
Indian Institute of Information Technology (IIIT) Nagpur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,14997,22635
National Institute of Technology Delhi,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,15112,18450
National Institute of Technology Hamirpur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,M,15155,19947
National Institute of Technology Karnataka Surathkal,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,15218,17954
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,15243,15243
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,SmartManufacturing (4 Years Bachelor of Technology),OPEN,M,15272,40796
National Institute of Technology Patna,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,15342,16119
National Institute of Technology Goa,Civil Engineering (4 Years Bachelor of Technology),OBC,F,15390,15390
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,15416,15803
National Institute of Technology Hamirpur,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,15428,15694
Indian Institute of Information Technology (IIIT) Pune,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,15459,20386
National Institute of Technology Hamirpur,Computer Science and Engineering (5 Years Bachelor andMaster of Technology (Dual Degree)),OPEN,F,15484,15484
National Institute of Technology Durgapur,Bio Technology (4 Years Bachelor of Technology),OBC,F,15532,15712
National Institute of Technology Jamshedpur,Civil Engineering (4 Years Bachelor of Technology),OBC,F,15534,15972
National Institute of Technology Raipur,Bio Technology (4 Years Bachelor of Technology),OBC,F,15580,16598
National Institute of Technology Raipur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,M,15600,20334
National Institute of Technology Raipur,BioMedical Engineering (4 Years Bachelor of Technology),OBC,F,15615,17069
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,15617,26361
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,SmartManufacturing (4 Years Bachelor of Technology),OBC,F,15686,17840
National Institute of Technology Calicut,Chemical Engineering (4 Years Bachelor of Technology),OPEN,M,15693,20403
National Institute of Technology Patna,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,15701,18462
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering (4 Years Bachelor of Technology),OPEN,M,15711,18104
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,15723,23510
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering (4 Years Bachelor of Technology),OPEN,F,15802,16248
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering (4 Years Bachelor of Technology),OBC,F,15866,15866
National Institute of Technology Arunachal Pradesh,Electrical Engineering (4 Years Bachelor of Technology),OBC,F,16075,16075
Indian Institute of Information Technology Guwahati,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,16078,23191
Indian Institute of Information Technology(IIIT) Dharwad,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,16079,31809
National Institute of Technology Hamirpur,Civil Engineering (4 Years Bachelor of Technology),OBC,F,16138,17177
National Institute of Technology Agartala,Electrical Engineering (4 Years Bachelor of Technology),OPEN,M,16146,29614
National Institute of Technology Goa,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN,F,16147,16147
National Institute of Technology Patna,Civil Engineering (4 Years Bachelor of Technology),OBC,F,16177,17410
National Institute of Technology Puducherry,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,16223,23708
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,16262,29000
Dr. B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,16270,18981
National Institute of Technology Jamshedpur,Production and Industrial Engineering (4 Years Bachelor of Technology),OBC,F,16307,16593
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Integrated B. Tech.(IT) andMBA (5 Years Integrated B. Tech. andMBA),OPEN,F,16346,20559
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,16403,21854
Indian Institute of Information Technology(IIIT) Vadodara Gujrat,Information Technology (4 Years Bachelor of Technology),OPEN,M,16440,18133
National Institute of TechnologyMeghalaya,Civil Engineering (4 Years Bachelor of Technology),OBC,F,16458,16458
National Institute of Technology Sikkim,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OBC,F,16461,17576
National Institute of Technology Raipur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OBC,F,16464,17559
National Institute of TechnologyMeghalaya,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,16465,16465
Maulana Azad National Institute of Technology Bhopal,Materials Science andMetallurgical Engineering (4 Years Bachelor of Technology),OBC,F,16496,16623
Dr. B R Ambedkar National Institute of Technology Jalandhar,Bio Technology (4 Years Bachelor of Technology),OBC,F,16513,16513
National Institute of Technology Nagaland,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,16589,23101
Dr. B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering (4 Years Bachelor of Technology),OBC,F,16601,17547
Malaviya National Institute of Technology Jaipur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OBC,F,16697,17500
National Institute of Technology Agartala,ComputationalMathematics (5 Years Bachelor andMaster of Technology (Dual Degree)),OPEN,M,16735,26922
National Institute of Technology Puducherry,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,16757,20587
National Institute of Technology Agartala,Chemical Engineering (4 Years Bachelor of Technology),OBC,F,16822,17457
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,16831,25483
National Institute of Technology Durgapur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OBC,F,16880,16880
National Institute of Technology Durgapur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,16992,22377
National Institute of TechnologyMeghalaya,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,17081,24265
National Institute of Technology Durgapur,Chemistry (5 Years IntegratedMaster of Science),OBC,F,17101,17101
National Institute of Technology Agartala,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,17118,23888
National Institute of Technology Jamshedpur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,17211,22307
National Institute of Technology Agartala,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,17212,17553
National Institute of Technology Durgapur,Chemical Engineering (4 Years Bachelor of Technology),OPEN,M,17281,26331
National Institute of Technology Jamshedpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,17294,19466
Dr. B R Ambedkar National Institute of Technology Jalandhar,Textile Technology (4 Years Bachelor of Technology),OBC,F,17664,18521
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering (4 Years Bachelor of Technology),OPEN,M,17673,25990
National Institute of Technology Hamirpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,17735,20011
National Institute of Technology Goa,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,17740,22606
National Institute of Technology Agartala,Civil Engineering (4 Years Bachelor of Technology),OBC,F,17787,18084
National Institute of Technology Raipur,Mining Engineering (4 Years Bachelor of Technology),OBC,F,17813,18572
National Institute of Technology Arunachal Pradesh,Civil Engineering (4 Years Bachelor of Technology),OBC,F,17826,17826
National Institute of Technology Nagaland,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OBC,F,17838,17838
National Institute of Technology Agartala,Biotechnology and Biochemical Engineering (4 Years Bachelor of Technology),OBC,F,17922,18096
National Institute of Technology Hamirpur,Engineering Physics (4 Years Bachelor of Technology),OPEN,M,17967,23610
National Institute of Technology Sikkim,Civil Engineering (4 Years Bachelor of Technology),OBC,F,18075,18075
National Institute of Technology Nagaland,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,18083,18083
Indian Institute of Information Technology Surat,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,18123,23707
Indian Institute of Information Technology(IIIT) Vadodara Gujrat,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,18170,20552
National Institute of Technology Goa,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,18221,31584
Maulana Azad National Institute of Technology Bhopal,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,18400,28813
Indian Institute of Information Technology Tiruchirappalli,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,18425,20225
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,18449,26894
National Institute of Technology Agartala,Production Engineering (4 Years Bachelor of Technology),OBC,F,18470,18729
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,18513,26449
National Institute of Technology Karnataka Surathkal,Chemical Engineering (4 Years Bachelor of Technology),OPEN,F,18555,18836
National Institute of Technology Puducherry,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN,M,18645,24597
Indian Institute of Information Technology (IIIT) Ranchi,Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years B. Tech / B. Tech (Hons.)),OPEN,M,18655,26232
National Institute of Technology Hamirpur,Materials Science and Engineering (4 Years Bachelor of Technology),OBC,F,18683,18683
National Institute of Technology Kurukshetra,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,18693,27602
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering (4 Years Bachelor of Technology),OBC,F,18817,18817
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,18850,31163
Indian institute of information technology Raichur Karnataka,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,18864,21776
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,18873,28567
National Institute of Technology Nagaland,Civil Engineering (4 Years Bachelor of Technology),OBC,F,18882,18882
National Institute of TechnologyMeghalaya,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,19008,19008
National Institute of Technology Arunachal Pradesh,Mechanical Engineering (4 Years Bachelor of Technology),OBC,F,19104,19104
National Institute of Technology Sikkim,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,19558,21385
Indian Institute of Information Technology (IIIT) Ranchi,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,19626,28514
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,19735,24277
National Institute of Technology Patna,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,19814,28037
National Institute of Technology Calicut,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,19865,24171
National Institute of Technology Hamirpur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,20037,25037
Dr. B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,20169,23606
National Institute of Technology Delhi,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN,F,20252,21898
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering with specialization in Cyber Security (4 Years Bachelor of Technology),OPEN,M,20345,29392
National Institute of Technology Patna,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,20460,34680
National Institute of Technology Jamshedpur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,F,20638,24882
Indian Institute of Information Technology(IIIT) Vadodara Gujrat,Information Technology (4 Years Bachelor of Technology),OPEN,F,20674,21520
National Institute of Technology Raipur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,20721,21557
National Institute of Technology Durgapur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,F,20750,22706
Indian Institute of Information Technology Vadodara International Campus Diu (IIITVICD),Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,20795,29066
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering (4 Years Bachelor of Technology),OPEN,F,20814,23906
Maulana Azad National Institute of Technology Bhopal,Electrical Engineering (4 Years Bachelor of Technology),OPEN,F,20980,21787
National Institute of Technology Calicut,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,20988,23636
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering (4 Years Bachelor of Technology),OPEN,M,21127,25624
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,21237,31058
Dr. B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering (4 Years Bachelor of Technology),OPEN,M,21394,28663
National Institute of Technology Calicut,Chemical Engineering (4 Years Bachelor of Technology),OPEN,F,21692,24732
National Institute of Technology Patna,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,21876,25701
Dr. B R Ambedkar National Institute of Technology Jalandhar,Instrumentation and Control Engineering (4 Years Bachelor of Technology),OPEN,F,21941,30625
Indian institute of information technology Raichur Karnataka,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,21951,24942
Malaviya National Institute of Technology Jaipur,Chemical Engineering (4 Years Bachelor of Technology),OPEN,F,22173,23947
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,22289,25433
National Institute of Technology Sikkim,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,22368,24859
National Institute of Technology Calicut,Engineering Physics (4 Years Bachelor of Technology),OPEN,F,22611,22611
National Institute of Technology Puducherry,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,22612,26431
Maulana Azad National Institute of Technology Bhopal,Civil Engineering (4 Years Bachelor of Technology),OPEN,F,22623,36554
National Institute of Technology Calicut,Production Engineering (4 Years Bachelor of Technology),OPEN,M,22651,26371
Dr. B R Ambedkar National Institute of Technology Jalandhar,Electrical Engineering (4 Years Bachelor of Technology),OPEN,F,22660,24927
National Institute of Technology Jamshedpur,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,23059,29649
National Institute of Technology Raipur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,23174,25764
Indian Institute of Information Technology (IIIT) Nagpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,23201,29029
Malaviya National Institute of Technology Jaipur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,23395,25658
National Institute of Technology Agartala,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,23462,33512
National Institute of Technology Agartala,Electronics and Instrumentation Engineering (4 Years Bachelor of Technology),OPEN,M,23509,33375
National Institute of Technology Jamshedpur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OPEN,M,23543,35585
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,23648,29473
National Institute of Technology Raipur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,F,23670,26634
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering with specialization in Cyber Security (4 Years Bachelor of Technology),OPEN,F,23781,26139
National Institute of Technology Durgapur,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,23787,28912
National Institute of Technology Durgapur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,23832,28344
Indian Institute of Information Technology Tiruchirappalli,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,23900,24247
National Institute of Technology Hamirpur,Electronics and Communication Engineering (5 Years Bachelor andMaster of Technology (Dual Degree)),OPEN,F,24257,24257
National Institute of Technology Agartala,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,24350,27991
National Institute of TechnologyMeghalaya,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN,M,24616,28483
Motilal Nehru National Institute of Technology Allahabad,Bio Technology (4 Years Bachelor of Technology),OPEN,M,24630,28462
National Institute of Technology Karnataka Surathkal,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OPEN,F,24817,28003
National Institute of Technology Calicut,Materials Science and Engineering (4 Years Bachelor of Technology),OPEN,M,24861,27356
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,24867,33574
